id,comercio,delta_predicho,fecha_ultimo,fecha_proximo_gasto
9ef10b24c79919391e3f50f7d5eb461bbd609f2f,SHEIN,26.0,2022-05-15,2022-06-10
9ef10b24c79919391e3f50f7d5eb461bbd609f2f,SMART,79.5,2022-10-14,2023-01-02
9ef10b24c79919391e3f50f7d5eb461bbd609f2f,SORIANA,111.0,2022-04-26,2022-08-15
9ef10b24c79919391e3f50f7d5eb461bbd609f2f,SPOTIFY,4.646247227792463,2022-12-21,2022-12-26
9ef10b24c79919391e3f50f7d5eb461bbd609f2f,TELCEL,5.859224627749762,2023-01-30,2023-02-05
9ef10b24c79919391e3f50f7d5eb461bbd609f2f,TOTALPLAY,35.34130215568142,2022-12-17,2023-01-21
9ef10b24c79919391e3f50f7d5eb461bbd609f2f,UBER,3.806574731341273,2023-01-17,2023-01-21
9f2b3a2d400a06dd5701051619d2426d90772462,7 ELEVEN,38.666666666666664,2022-09-02,2022-10-11
9f2b3a2d400a06dd5701051619d2426d90772462,AMAZON,7.576198316727745,2023-01-27,2023-02-04
9f2b3a2d400a06dd5701051619d2426d90772462,AMAZON PRIME,30.280099420862065,2023-01-12,2023-02-11
9f2b3a2d400a06dd5701051619d2426d90772462,AT&T,30.0,2022-04-25,2022-05-25
9f2b3a2d400a06dd5701051619d2426d90772462,CFE,61.697068878654164,2023-01-29,2023-04-01
9f2b3a2d400a06dd5701051619d2426d90772462,CINEPOLIS,31.0,2022-06-16,2022-07-17
9f2b3a2d400a06dd5701051619d2426d90772462,COSTCO,90.66666666666667,2022-10-13,2023-01-12
9f2b3a2d400a06dd5701051619d2426d90772462,DIDI,11.5147381541591,2023-01-12,2023-01-24
9f2b3a2d400a06dd5701051619d2426d90772462,DIDI FOOD,16.049865247558948,2022-02-24,2022-03-12
9f2b3a2d400a06dd5701051619d2426d90772462,DIDI RIDES,22.76466006434893,2023-01-12,2023-02-04
9f2b3a2d400a06dd5701051619d2426d90772462,DIDIFOOD,72.0,2022-03-31,2022-06-11
9f2b3a2d400a06dd5701051619d2426d90772462,FARMACIAS GUADALAJARA,66.0,2022-03-25,2022-05-30
9f2b3a2d400a06dd5701051619d2426d90772462,FARMACIAS SIMILARES,133.0,2022-10-07,2023-02-17
9f2b3a2d400a06dd5701051619d2426d90772462,ITUNES,16.701381638233737,2023-01-30,2023-02-16
9f2b3a2d400a06dd5701051619d2426d90772462,MERCADO PAGO,145.0,2023-01-04,2023-05-29
9f2b3a2d400a06dd5701051619d2426d90772462,NAYAX,0.0,2022-07-15,2022-07-15
9f2b3a2d400a06dd5701051619d2426d90772462,NETFLIX,44.299058718653576,2023-01-19,2023-03-04
9f2b3a2d400a06dd5701051619d2426d90772462,OPENAI,30.5,2023-01-12,2023-02-11
9f2b3a2d400a06dd5701051619d2426d90772462,OXXO,10.41473000253309,2023-01-15,2023-01-25
9f2b3a2d400a06dd5701051619d2426d90772462,RAPPI,49.25,2022-08-07,2022-09-25
9f2b3a2d400a06dd5701051619d2426d90772462,SORIANA,18.74107992480806,2023-01-10,2023-01-29
9f2b3a2d400a06dd5701051619d2426d90772462,SPOTIFY,30.526390034381777,2022-12-06,2023-01-06
9f2b3a2d400a06dd5701051619d2426d90772462,STARBUCKS,32.0,2022-05-18,2022-06-19
9f2b3a2d400a06dd5701051619d2426d90772462,TEMU,72.27388186966937,2023-01-26,2023-04-08
9f2b3a2d400a06dd5701051619d2426d90772462,TOTALPLAY,23.710983670599486,2023-01-25,2023-02-18
9f2b3a2d400a06dd5701051619d2426d90772462,UBER,3.267725634346861,2022-12-10,2022-12-13
9f2b3a2d400a06dd5701051619d2426d90772462,UBRPAGOSMEX,1.164963272367593,2023-01-28,2023-01-29
9f2b3a2d400a06dd5701051619d2426d90772462,WALMART,170.16697957096224,2023-01-25,2023-07-14
9f5ef8a75027415903d631d98e775d0bbf641dab,7 ELEVEN,66.35156313888105,2023-01-29,2023-04-05
9f5ef8a75027415903d631d98e775d0bbf641dab,7ELEVEN,244.0,2022-12-20,2023-08-21
9f5ef8a75027415903d631d98e775d0bbf641dab,AMAZON,25.814022944625624,2023-01-05,2023-01-31
9f5ef8a75027415903d631d98e775d0bbf641dab,APPLE,4.20220805415877,2023-01-15,2023-01-19
9f5ef8a75027415903d631d98e775d0bbf641dab,CINEPOLIS,58.25,2022-11-28,2023-01-25
9f5ef8a75027415903d631d98e775d0bbf641dab,FARMACIAS GUADALAJARA,45.0,2022-04-30,2022-06-14
9f5ef8a75027415903d631d98e775d0bbf641dab,GOOGLE YOUTUBE,30.07319246134168,2023-01-12,2023-02-11
9f5ef8a75027415903d631d98e775d0bbf641dab,HEB,7.385086749336416,2022-11-14,2022-11-21
9f5ef8a75027415903d631d98e775d0bbf641dab,LIVERPOOL,17.362296923986275,2023-01-15,2023-02-01
9f5ef8a75027415903d631d98e775d0bbf641dab,MICROSOFT,22.5,2022-07-14,2022-08-05
9f5ef8a75027415903d631d98e775d0bbf641dab,NETFLIX,29.910053618155608,2023-01-02,2023-02-01
9f5ef8a75027415903d631d98e775d0bbf641dab,OXXO,18.2263639034649,2023-01-25,2023-02-12
9f5ef8a75027415903d631d98e775d0bbf641dab,RAPPI,29.0,2022-05-07,2022-06-05
9f5ef8a75027415903d631d98e775d0bbf641dab,SAMS CLUB,-9.582518756380402,2023-01-15,2023-01-05
9f5ef8a75027415903d631d98e775d0bbf641dab,TELCEL,16.23722686369151,2023-01-14,2023-01-30
9f5ef8a75027415903d631d98e775d0bbf641dab,TOTALPLAY,42.29773661797053,2023-01-14,2023-02-25
9f5ef8a75027415903d631d98e775d0bbf641dab,UBER,40.0,2022-05-15,2022-06-24
9f7153cb40d07225004db7a1606b1290d1518da8,AMAZON,10.62673732848248,2023-01-16,2023-01-27
9f7153cb40d07225004db7a1606b1290d1518da8,AMAZON PRIME,29.999992637819823,2023-01-02,2023-02-01
9f7153cb40d07225004db7a1606b1290d1518da8,APPLE,2.2906886632190475,2023-01-30,2023-02-01
9f7153cb40d07225004db7a1606b1290d1518da8,ATT,30.5,2022-03-08,2022-04-07
9f7153cb40d07225004db7a1606b1290d1518da8,BET365,2.4930601019091516,2023-01-30,2023-02-01
9f7153cb40d07225004db7a1606b1290d1518da8,CALIENTE,20.376741121011406,2023-01-29,2023-02-18
9f7153cb40d07225004db7a1606b1290d1518da8,DIDI,40.5,2022-07-01,2022-08-10
9f7153cb40d07225004db7a1606b1290d1518da8,DIDI FOOD,11.017104981580195,2022-08-07,2022-08-18
9f7153cb40d07225004db7a1606b1290d1518da8,DIDI RIDES,35.27523345340673,2022-08-16,2022-09-20
9f7153cb40d07225004db7a1606b1290d1518da8,FACEBOOK,6.0,2022-09-01,2022-09-07
9f7153cb40d07225004db7a1606b1290d1518da8,GOOGLE ONE,7.121180064113799,2023-01-27,2023-02-03
9f7153cb40d07225004db7a1606b1290d1518da8,HEB,19.418331342705965,2023-01-14,2023-02-02
9f7153cb40d07225004db7a1606b1290d1518da8,MERCADO PAGO,4.478366621730538,2022-11-10,2022-11-14
9f7153cb40d07225004db7a1606b1290d1518da8,OXXO,32.17379196569778,2022-12-22,2023-01-23
9f7153cb40d07225004db7a1606b1290d1518da8,RAPPI,3.5,2022-07-17,2022-07-21
9f7153cb40d07225004db7a1606b1290d1518da8,STARBUCKS,43.5,2022-11-14,2022-12-28
9f7153cb40d07225004db7a1606b1290d1518da8,UBER,10.01051956983089,2023-01-13,2023-01-23
9f7153cb40d07225004db7a1606b1290d1518da8,UBER EATS,11.5,2022-05-25,2022-06-06
9f7153cb40d07225004db7a1606b1290d1518da8,WAL-MART,51.0,2022-08-13,2022-10-03
9f81429db5e6bbc00c36d4603e728f7259a0452a,7 ELEVEN,53.35836051758177,2022-10-13,2022-12-05
9f81429db5e6bbc00c36d4603e728f7259a0452a,AMAZON,24.656475205602977,2022-11-20,2022-12-15
9f81429db5e6bbc00c36d4603e728f7259a0452a,AMAZON PRIME,30.216327018665726,2023-01-06,2023-02-05
9f81429db5e6bbc00c36d4603e728f7259a0452a,CHEDRAUI,41.94186306379305,2023-01-25,2023-03-08
9f81429db5e6bbc00c36d4603e728f7259a0452a,CINEPOLIS,101.0,2023-01-11,2023-04-22
9f81429db5e6bbc00c36d4603e728f7259a0452a,FARMACIAS GUADALAJARA,18.0,2022-06-28,2022-07-16
9f81429db5e6bbc00c36d4603e728f7259a0452a,LIVERPOOL,0.0,2022-10-10,2022-10-10
9f81429db5e6bbc00c36d4603e728f7259a0452a,OXXO,11.388585277944406,2022-11-02,2022-11-13
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,AMAZON,11.823099273642308,2023-01-30,2023-02-11
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,AMAZON PRIME,30.07319246134168,2023-01-26,2023-02-25
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,CFE,-1.5703521480743632,2023-01-23,2023-01-21
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,CINEPOLIS,99.0,2022-08-12,2022-11-19
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,COSTCO,34.0996266680239,2022-12-14,2023-01-17
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,ITUNES,30.666666666666668,2023-01-14,2023-02-14
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,IZZI,50.54648952230889,2023-01-09,2023-03-01
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,OXXO,41.86696626270047,2023-01-08,2023-02-19
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,SPOTIFY,33.972927216370984,2022-12-31,2023-02-03
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,STARBUCKS,56.0,2022-12-15,2023-02-09
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,TELCEL,21.08806685659225,2023-01-28,2023-02-18
9fbdcb7d991a19947b14a8aa6d2008d8fbc556aa,WALMART,99.0,2022-12-30,2023-04-08
a0137eb274a05163832740b4cd5a815dbacbcc0a,ALIEXPRESS,37.75,2022-07-15,2022-08-22
a0137eb274a05163832740b4cd5a815dbacbcc0a,CALIENTE,1.6624512739569484,2023-01-29,2023-01-31
a0137eb274a05163832740b4cd5a815dbacbcc0a,MERCADO PAGO,36.11800459312333,2023-01-01,2023-02-06
a0137eb274a05163832740b4cd5a815dbacbcc0a,MERCADOPAGO,44.5,2022-11-01,2022-12-15
a0137eb274a05163832740b4cd5a815dbacbcc0a,OXXO,27.05414874515987,2023-01-25,2023-02-21
a0137eb274a05163832740b4cd5a815dbacbcc0a,SORIANA,23.129892267779237,2023-01-22,2023-02-14
a0137eb274a05163832740b4cd5a815dbacbcc0a,TELCEL,30.24449767103575,2023-01-01,2023-01-31
a02fd6843abbda4da5c356720b8c4d338b7bc792,AMAZON,9.213869987048419,2023-01-16,2023-01-25
a02fd6843abbda4da5c356720b8c4d338b7bc792,AMAZON PRIME,30.07319246134168,2023-01-08,2023-02-07
a02fd6843abbda4da5c356720b8c4d338b7bc792,CINEPOLIS,0.0,2022-03-09,2022-03-09
a02fd6843abbda4da5c356720b8c4d338b7bc792,DIDI,97.0,2022-06-29,2022-10-04
a02fd6843abbda4da5c356720b8c4d338b7bc792,DIDI FOOD,55.88778915122277,2022-09-28,2022-11-23
a02fd6843abbda4da5c356720b8c4d338b7bc792,DIDI RIDES,60.47067250143557,2022-09-01,2022-10-31
a02fd6843abbda4da5c356720b8c4d338b7bc792,DIDIFOOD,125.0,2022-09-26,2023-01-29
a02fd6843abbda4da5c356720b8c4d338b7bc792,GOOGLE,5.506740327827098,2023-01-28,2023-02-03
a02fd6843abbda4da5c356720b8c4d338b7bc792,ITUNES,31.0,2023-01-16,2023-02-16
a02fd6843abbda4da5c356720b8c4d338b7bc792,LIVERPOOL,30.728682891363892,2022-12-12,2023-01-12
a02fd6843abbda4da5c356720b8c4d338b7bc792,MICROSOFT,30.215347280004814,2023-01-01,2023-01-31
a02fd6843abbda4da5c356720b8c4d338b7bc792,NAYAX,41.42369038036965,2022-08-09,2022-09-19
a02fd6843abbda4da5c356720b8c4d338b7bc792,OXXO,69.73937260409093,2023-01-23,2023-04-03
a02fd6843abbda4da5c356720b8c4d338b7bc792,RAPPI,25.5,2022-08-20,2022-09-15
a02fd6843abbda4da5c356720b8c4d338b7bc792,SAMS CLUB,53.26166524736722,2023-01-07,2023-03-01
a02fd6843abbda4da5c356720b8c4d338b7bc792,SPOTIFY,30.183770659738755,2023-01-14,2023-02-13
a02fd6843abbda4da5c356720b8c4d338b7bc792,STARBUCKS,98.5872981043289,2023-01-05,2023-04-14
a02fd6843abbda4da5c356720b8c4d338b7bc792,TOTAL PLAY,31.0,2023-01-27,2023-02-27
a02fd6843abbda4da5c356720b8c4d338b7bc792,TOTALPLAY,42.91779191379712,2022-10-30,2022-12-12
a02fd6843abbda4da5c356720b8c4d338b7bc792,UBER,6.590329482271098,2023-01-29,2023-02-05
a02fd6843abbda4da5c356720b8c4d338b7bc792,UBER EATS,25.941227440019535,2023-01-18,2023-02-13
a0324149308185fe89e8eae563146bf3699373b2,AMAZON,3.68536961662395,2023-01-28,2023-02-01
a0324149308185fe89e8eae563146bf3699373b2,AMAZON PRIME,15.441810183358154,2023-01-11,2023-01-26
a0324149308185fe89e8eae563146bf3699373b2,APPLE,6.370582666873325,2023-01-29,2023-02-04
a0324149308185fe89e8eae563146bf3699373b2,AUDIBLE,10.75272631364932,2023-01-27,2023-02-07
a0324149308185fe89e8eae563146bf3699373b2,CASHI ECOMMERCE,4.132769600786624,2023-01-19,2023-01-23
a0324149308185fe89e8eae563146bf3699373b2,CINEPOLIS,17.71157681084764,2022-05-10,2022-05-28
a0324149308185fe89e8eae563146bf3699373b2,COPPEL,4.5,2022-02-20,2022-02-24
a0324149308185fe89e8eae563146bf3699373b2,COSTCO,33.03650907372681,2022-10-27,2022-11-29
a0324149308185fe89e8eae563146bf3699373b2,DIDI FOOD,81.53738905854368,2022-12-12,2023-03-04
a0324149308185fe89e8eae563146bf3699373b2,DIDIFOOD,23.737939826555035,2022-06-15,2022-07-09
a0324149308185fe89e8eae563146bf3699373b2,FARMACIAS DEL AHORRO,65.33333333333333,2022-09-14,2022-11-18
a0324149308185fe89e8eae563146bf3699373b2,FARMACIAS SIMILARES,67.75,2022-10-28,2023-01-04
a0324149308185fe89e8eae563146bf3699373b2,GOOGLE,9.30618421906458,2023-01-29,2023-02-07
a0324149308185fe89e8eae563146bf3699373b2,GOOGLE YOUTUBEPREMIUM,5.656264509393618,2022-12-25,2022-12-31
a0324149308185fe89e8eae563146bf3699373b2,LIVERPOOL,-50.615728139256134,2022-12-23,2022-11-02
a0324149308185fe89e8eae563146bf3699373b2,MERCADO PAGO,16.25,2022-11-04,2022-11-20
a0324149308185fe89e8eae563146bf3699373b2,OXXO,11.481715992761268,2022-11-30,2022-12-11
a0324149308185fe89e8eae563146bf3699373b2,SAMS CLUB,10.688968789757528,2022-11-12,2022-11-23
a0324149308185fe89e8eae563146bf3699373b2,SHEIN,37.96032213569813,2022-07-05,2022-08-12
a0324149308185fe89e8eae563146bf3699373b2,WALMART,9.318419996159877,2022-09-02,2022-09-11
a03996fac4841ded81f41c00166a141bf3e855bb,7 ELEVEN,19.0,2022-12-23,2023-01-11
a03996fac4841ded81f41c00166a141bf3e855bb,7ELEVEN,6.4418831567089985,2023-01-30,2023-02-05
a03996fac4841ded81f41c00166a141bf3e855bb,AMAZON,5.777988298750437,2023-01-26,2023-02-01
a03996fac4841ded81f41c00166a141bf3e855bb,APPLE,28.513968434502118,2023-01-25,2023-02-23
a03996fac4841ded81f41c00166a141bf3e855bb,CFE,61.594657520509976,2022-12-26,2023-02-26
a03996fac4841ded81f41c00166a141bf3e855bb,COSTCO,62.26777013732832,2023-01-28,2023-03-31
a03996fac4841ded81f41c00166a141bf3e855bb,FARMACIAS DEL AHORRO,30.0,2022-12-24,2023-01-23
a03996fac4841ded81f41c00166a141bf3e855bb,GOOGLE ONE,34.0,2023-01-01,2023-02-04
a03996fac4841ded81f41c00166a141bf3e855bb,MAX,30.0,2023-01-15,2023-02-14
a03996fac4841ded81f41c00166a141bf3e855bb,MELIMAS,28.073769090638972,2023-01-15,2023-02-12
a03996fac4841ded81f41c00166a141bf3e855bb,MERCADO PAGO,107.0,2022-08-20,2022-12-05
a03996fac4841ded81f41c00166a141bf3e855bb,MI ATT,30.97209467682848,2023-01-24,2023-02-24
a03996fac4841ded81f41c00166a141bf3e855bb,NETFLIX,30.44295708462664,2023-01-11,2023-02-10
a03996fac4841ded81f41c00166a141bf3e855bb,OXXO,7.61412061223705,2023-01-21,2023-01-29
a03996fac4841ded81f41c00166a141bf3e855bb,RAPPI,14.97735026481344,2022-09-01,2022-09-16
a03996fac4841ded81f41c00166a141bf3e855bb,RAPPIPRO,35.333333333333336,2023-01-11,2023-02-15
a03996fac4841ded81f41c00166a141bf3e855bb,SPOTIFY,29.986450608145677,2023-01-12,2023-02-11
a03996fac4841ded81f41c00166a141bf3e855bb,TOTAL PLAY,30.07319246134168,2023-01-11,2023-02-10
a03996fac4841ded81f41c00166a141bf3e855bb,UBER,29.986450608145677,2023-01-11,2023-02-10
a03996fac4841ded81f41c00166a141bf3e855bb,UBER EATS,32.97926070989829,2023-01-16,2023-02-18
a03996fac4841ded81f41c00166a141bf3e855bb,UNDOSTRES,16.392369668617533,2022-12-05,2022-12-21
a03996fac4841ded81f41c00166a141bf3e855bb,WAL-MART,18.0,2022-12-08,2022-12-26
a067a554be1ef87814d404e46a03109caf067a0b,7 ELEVEN,29.901035473620933,2022-12-13,2023-01-12
a067a554be1ef87814d404e46a03109caf067a0b,AMAZON,0.7479449707984578,2023-01-30,2023-01-31
a067a554be1ef87814d404e46a03109caf067a0b,AMAZON PRIME,8.465346775968676,2023-01-19,2023-01-27
a067a554be1ef87814d404e46a03109caf067a0b,BAE,6.564808769662782,2022-06-13,2022-06-20
a067a554be1ef87814d404e46a03109caf067a0b,CABLEYCOMUN,21.07429121977345,2023-01-11,2023-02-01
a067a554be1ef87814d404e46a03109caf067a0b,CASHI ECOMMERCE,5.432447684817146,2023-01-30,2023-02-04
a067a554be1ef87814d404e46a03109caf067a0b,CFE,60.31378328457511,2023-01-27,2023-03-28
a067a554be1ef87814d404e46a03109caf067a0b,COSTCO,2.3333333333333335,2022-12-18,2022-12-20
a067a554be1ef87814d404e46a03109caf067a0b,FARMACIAS GUADALAJARA,0.0,2022-07-28,2022-07-28
a067a554be1ef87814d404e46a03109caf067a0b,HEB,5.376598818674097,2023-01-30,2023-02-04
a067a554be1ef87814d404e46a03109caf067a0b,IZZI,47.81237913624706,2022-12-12,2023-01-29
a067a554be1ef87814d404e46a03109caf067a0b,MAX,2.0,2023-01-13,2023-01-15
a067a554be1ef87814d404e46a03109caf067a0b,MELIMAS,53.82301855937065,2023-01-20,2023-03-15
a067a554be1ef87814d404e46a03109caf067a0b,MERCADO PAGO,23.10647810361444,2022-12-03,2022-12-26
a067a554be1ef87814d404e46a03109caf067a0b,MICROSOFT,60.333333333333336,2023-01-05,2023-03-06
a067a554be1ef87814d404e46a03109caf067a0b,NETFLIX,24.18373196934755,2023-01-18,2023-02-11
a067a554be1ef87814d404e46a03109caf067a0b,OXXO,82.25,2022-12-05,2023-02-25
a067a554be1ef87814d404e46a03109caf067a0b,OXXO GAS,22.507404754668872,2023-01-18,2023-02-10
a067a554be1ef87814d404e46a03109caf067a0b,RAPPI,23.120300830701154,2023-01-23,2023-02-15
a067a554be1ef87814d404e46a03109caf067a0b,SAMS CLUB,59.76659890345264,2022-12-12,2023-02-10
a067a554be1ef87814d404e46a03109caf067a0b,UBER,30.5,2023-01-17,2023-02-16
a067a554be1ef87814d404e46a03109caf067a0b,UBER EATS,24.752947809931133,2023-01-06,2023-01-31
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,7 ELEVEN,279.0,2023-01-10,2023-10-16
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,AMAZON,0.0,2022-10-05,2022-10-05
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,AMAZON PRIME,15.25,2023-01-09,2023-01-24
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,CINEPOLIS,24.0,2022-08-31,2022-09-24
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,CRUNCHYROLL,69.25,2022-10-10,2022-12-18
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,DIDI,-18.503988984475093,2022-11-14,2022-10-26
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,DIDI FOOD,46.950273853370874,2023-01-11,2023-02-27
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,DIDI RIDES,3.563916014296105,2023-01-20,2023-01-24
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,FARMACIAS GUADALAJARA,1.0,2022-06-18,2022-06-19
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,GOOGLE,30.333333333333332,2022-05-07,2022-06-06
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,GOOGLE YOUTUBE,6.729301873052167,2023-01-24,2023-01-31
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,IZZI,28.0,2023-01-27,2023-02-24
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,MERCADO PAGO,16.143792936409074,2023-01-22,2023-02-07
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,OXXO,79.0,2022-11-18,2023-02-05
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,RAPPI,36.064247573947995,2023-01-24,2023-03-01
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,RAPPIPRO,30.5,2022-12-03,2023-01-02
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,SOFT RAPPI,0.0,2023-01-24,2023-01-24
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,TELCEL,9.621330342870898,2023-01-30,2023-02-09
a0768b38ee9fa95c035c2ec25a906630e3a88ecc,WALMART,42.165317697653826,2022-11-23,2023-01-04
a0a5001e7c4fa7e7327e38abf619014426ad3b30,AMAZON,6.871799744992682,2023-01-25,2023-02-01
a0a5001e7c4fa7e7327e38abf619014426ad3b30,AMAZON PRIME,27.65103748787574,2022-12-23,2023-01-20
a0a5001e7c4fa7e7327e38abf619014426ad3b30,CFE,30.107339970015904,2023-01-28,2023-02-27
a0a5001e7c4fa7e7327e38abf619014426ad3b30,CINEPOLIS,18.273001111203733,2022-09-20,2022-10-08
a0a5001e7c4fa7e7327e38abf619014426ad3b30,COSTCO,29.358160190383373,2023-01-04,2023-02-02
a0a5001e7c4fa7e7327e38abf619014426ad3b30,FARMACIAS DEL AHORRO,144.5,2022-12-01,2023-04-24
a0a5001e7c4fa7e7327e38abf619014426ad3b30,FARMACIAS SIMILARES,46.105816524254,2023-01-14,2023-03-01
a0a5001e7c4fa7e7327e38abf619014426ad3b30,IZZI,30.15150709244621,2023-01-27,2023-02-26
a0a5001e7c4fa7e7327e38abf619014426ad3b30,LIVERPOOL,25.5987070300872,2022-12-30,2023-01-25
a0a5001e7c4fa7e7327e38abf619014426ad3b30,MERCADO PAGO,29.656142298368195,2022-12-02,2023-01-01
a0a5001e7c4fa7e7327e38abf619014426ad3b30,MERCADOPAGO,54.5,2022-09-02,2022-10-26
a0a5001e7c4fa7e7327e38abf619014426ad3b30,OXXO,2.144945100952609,2023-01-29,2023-01-31
a0a5001e7c4fa7e7327e38abf619014426ad3b30,PARCO,50.5,2022-07-27,2022-09-15
a0a5001e7c4fa7e7327e38abf619014426ad3b30,SAMS CLUB,90.66666666666667,2022-10-13,2023-01-12
a0a5001e7c4fa7e7327e38abf619014426ad3b30,SORIANA,15.0,2023-01-12,2023-01-27
a0a5001e7c4fa7e7327e38abf619014426ad3b30,SPOTIFY,33.42492189436644,2023-01-07,2023-02-09
a0a5001e7c4fa7e7327e38abf619014426ad3b30,TELCEL,40.89411382737109,2022-12-27,2023-02-06
a0a5001e7c4fa7e7327e38abf619014426ad3b30,VIX,9.25,2022-08-31,2022-09-09
a0f2143d9a7f85544a498351a6b08b2606c91552,AMAZON,61.5,2023-01-10,2023-03-13
a0f2143d9a7f85544a498351a6b08b2606c91552,CFE,63.5,2022-10-14,2022-12-17
a0f2143d9a7f85544a498351a6b08b2606c91552,DIDI RIDES,56.11937672798682,2023-01-24,2023-03-21
a0f2143d9a7f85544a498351a6b08b2606c91552,GOOGLE YOUTUBE,27.978181354825864,2023-01-21,2023-02-18
a0f2143d9a7f85544a498351a6b08b2606c91552,LIVERPOOL,17.10792167689825,2022-12-31,2023-01-17
a0f2143d9a7f85544a498351a6b08b2606c91552,MERCADO PAGO,11.132338505664347,2023-01-27,2023-02-07
a0f2143d9a7f85544a498351a6b08b2606c91552,NETFLIX,30.54572377160913,2023-01-27,2023-02-27
a0f2143d9a7f85544a498351a6b08b2606c91552,PARCO,107.5,2022-12-23,2023-04-10
a0f2143d9a7f85544a498351a6b08b2606c91552,RAPPI,29.362588699084757,2023-01-21,2023-02-19
a0f2143d9a7f85544a498351a6b08b2606c91552,SPOTIFY,30.07319246134168,2023-01-11,2023-02-10
a0f2143d9a7f85544a498351a6b08b2606c91552,TELCEL,-25.763588337491257,2022-11-29,2022-11-03
a0f2143d9a7f85544a498351a6b08b2606c91552,TELMEX,28.340106613369482,2023-01-14,2023-02-11
a0f2143d9a7f85544a498351a6b08b2606c91552,UBER,5.5,2022-01-24,2022-01-30
a0f2143d9a7f85544a498351a6b08b2606c91552,UBRPAGOSMEX,5.011194416414957,2023-01-29,2023-02-03
a11492b5aa5a81b47a23c2048157ed590f464a1d,AMAZON,7.623209528792745,2023-01-28,2023-02-05
a11492b5aa5a81b47a23c2048157ed590f464a1d,AMAZON PRIME,53.5,2023-01-10,2023-03-05
a11492b5aa5a81b47a23c2048157ed590f464a1d,APPLE,2.203646476572416,2023-01-08,2023-01-10
a11492b5aa5a81b47a23c2048157ed590f464a1d,COSTCO,0.0,2022-11-19,2022-11-19
a11492b5aa5a81b47a23c2048157ed590f464a1d,FARMACIAS SIMILARES,242.0,2022-12-17,2023-08-16
a11492b5aa5a81b47a23c2048157ed590f464a1d,MERCADO PAGO,1.8003579274764812,2022-11-07,2022-11-09
a11492b5aa5a81b47a23c2048157ed590f464a1d,NETFLIX,30.07319246134168,2023-01-18,2023-02-17
a11492b5aa5a81b47a23c2048157ed590f464a1d,OXXO,8.381057885923092,2022-12-19,2022-12-27
a11492b5aa5a81b47a23c2048157ed590f464a1d,OXXO GAS,216.0,2022-11-04,2023-06-08
a11492b5aa5a81b47a23c2048157ed590f464a1d,SAMS CLUB,14.010260424872916,2022-08-27,2022-09-10
a11492b5aa5a81b47a23c2048157ed590f464a1d,SORIANA,172.0,2022-12-24,2023-06-14
a11492b5aa5a81b47a23c2048157ed590f464a1d,SUPERCENTER,24.160445872055433,2022-10-10,2022-11-03
a11492b5aa5a81b47a23c2048157ed590f464a1d,TELCEL,53.5,2022-12-17,2023-02-09
a11492b5aa5a81b47a23c2048157ed590f464a1d,TELMEX,23.667283046670754,2022-11-11,2022-12-05
a11492b5aa5a81b47a23c2048157ed590f464a1d,UBER,54.25,2022-09-04,2022-10-28
a166075228e62cb7e1836c2b99da1fce7d0a4bbd,AMAZON,15.282091586999739,2022-12-02,2022-12-17
a166075228e62cb7e1836c2b99da1fce7d0a4bbd,AMAZON PRIME,12.0,2022-11-22,2022-12-04
a166075228e62cb7e1836c2b99da1fce7d0a4bbd,CFE,40.53200291784894,2023-01-30,2023-03-12
a166075228e62cb7e1836c2b99da1fce7d0a4bbd,CHEDRAUI,130.0,2022-11-12,2023-03-22
a166075228e62cb7e1836c2b99da1fce7d0a4bbd,CINEPOLIS,14.028708186927506,2022-08-13,2022-08-27
a166075228e62cb7e1836c2b99da1fce7d0a4bbd,FARMACIAS GUADALAJARA,73.0,2022-11-18,2023-01-30
